ano,mes,dia,HML
2001,1,2,.0654897
2001,1,3,.0093899
2001,1,4,-.0023274
2001,1,5,-.0023966
2001,1,8,.0019477
2001,1,9,-.0009161
2001,1,10,.0124678
2001,1,11,-.0034538
2001,1,12,.0034749
2001,1,15,-.0007597
2001,1,16,.0126983
2001,1,17,.0060964
2001,1,18,-.008399
2001,1,19,.0027748
2001,1,22,.0117104
2001,1,23,.0096574
2001,1,24,-.0164807
2001,1,26,.0140644
2001,1,29,-.0041749
2001,1,30,.0013309
2001,1,31,.0055681
2001,2,1,.0055596
2001,2,2,.0191237
2001,2,5,.0050458
2001,2,6,-.0065597
2001,2,7,.0054113
2001,2,8,.0209404
2001,2,9,.0084271
2001,2,12,.0113527
2001,2,13,-.0111882
2001,2,14,.013064
2001,2,15,-.0001889
2001,2,16,-.0010376
2001,2,19,-.0011761
2001,2,20,.020123
2001,2,21,-.0012895
2001,2,22,-.0000774
2001,2,23,.0164226
2001,2,28,-.0391143
2001,3,1,.0069588
2001,3,2,-.0121417
2001,3,5,-.0050755
2001,3,6,-.0109616
2001,3,7,-.0033976
2001,3,8,.0052496
2001,3,9,.0029178
2001,3,12,.0260992
2001,3,13,.0077959
2001,3,14,.0008056
2001,3,15,-.0075904
2001,3,16,.0037829
2001,3,19,.0033381
2001,3,20,.0198487
2001,3,21,.0094448
2001,3,22,-.012358
2001,3,23,-.0099424
2001,3,26,-.0053072
2001,3,27,-.0012125
2001,3,28,.0176513
2001,3,29,-.00544
2001,3,30,.0002126
2001,4,2,-.004884
2001,4,3,.0066667
2001,4,4,-.0018967
2001,4,5,-.0044831
2001,4,6,.0106029
2001,4,9,-.001899
2001,4,10,-.0082285
2001,4,11,-.0113526
2001,4,12,-.0163754
2001,4,16,.0007228
2001,4,17,.0043679
2001,4,18,-.0242786
2001,4,19,-.0104573
2001,4,20,.0064808
2001,4,23,.0092215
2001,4,24,-.0149605
2001,4,25,-.0129369
2001,4,26,-.0128226
2001,4,27,-.0130054
2001,4,30,-.0118441
2001,5,2,-.002344
2001,5,3,.0245565
2001,5,4,.0057057
2001,5,7,-.0033033
2001,5,8,-.0023918
2001,5,9,-.0090988
2001,5,10,-.0081294
2001,5,11,-.01141
2001,5,14,-.0290053
2001,5,15,-.0320478
2001,5,16,.0041382
2001,5,17,-.0014991
2001,5,18,-.0167524
2001,5,21,-.0536783
2001,5,22,.0093457
2001,5,23,-.0183575
2001,5,24,-.009683
2001,5,25,-.0034739
2001,5,28,-.0326209
2001,5,29,.0228194
2001,5,30,.0240537
2001,5,31,.0030202
2001,6,1,-.0019937
2001,6,4,.0016874
2001,6,5,.0152387
2001,6,6,.0143574
2001,6,7,.003605
2001,6,8,.0116764
2001,6,11,-.0118097
2001,6,12,-.0131792
2001,6,13,.0090205
2001,6,15,.010668
2001,6,18,.0112587
2001,6,19,.0175203
2001,6,20,.0120059
2001,6,21,.0114789
2001,6,22,.0065612
2001,6,25,-.0090355
2001,6,26,-.0032411
2001,6,27,-.0004681
2001,6,28,-.0008453
2001,6,29,-.0118269
2001,7,2,-.0092918
2001,7,3,-.0010716
2001,7,4,-.0079239
2001,7,5,-.0070021
2001,7,6,.0217997
2001,7,10,-.0135704
2001,7,11,.0289719
2001,7,12,-.0009233
2001,7,13,-.0120306
2001,7,16,.0164468
2001,7,17,-.0043169
2001,7,18,.0074118
2001,7,19,-.0043974
2001,7,20,.0022751
2001,7,23,.0080908
2001,7,24,-.007434
2001,7,25,.0048116
2001,7,26,.0065344
2001,7,27,-.0004376
2001,7,30,.0020014
2001,7,31,-.0030229
2001,8,1,-.0096369
2001,8,2,.0125439
2001,8,3,.0057522
2001,8,6,-.0023539
2001,8,7,-.0024105
2001,8,8,.0189571
2001,8,9,.0065179
2001,8,10,.0144671
2001,8,13,-.0058828
2001,8,14,.0077134
2001,8,15,.0227996
2001,8,16,.0060068
2001,8,17,.0079825
2001,8,20,.0042352
2001,8,21,-.0164313
2001,8,22,.0150559
2001,8,23,.0101672
2001,8,24,-.0145549
2001,8,27,-.0078206
2001,8,28,.0088079
2001,8,29,.0082583
2001,8,30,.0089111
2001,8,31,-.0094021
2001,9,3,.00588
2001,9,4,.0098569
2001,9,5,.0510085
2001,9,6,.0202175
2001,9,10,.0066568
2001,9,11,.0261826
2001,9,12,-.0018185
2001,9,13,.0172589
2001,9,14,.0355165
2001,9,17,-.0609365
2001,9,18,-.0263615
2001,9,19,.0033858
2001,9,20,-.0071812
2001,9,21,-.030928
2001,9,24,.0060801
2001,9,25,-.0003782
2001,9,26,.0104422
2001,9,27,.0100917
2001,9,28,-.0355972
2001,10,1,.0048397
2001,10,2,-.0106582
2001,10,3,-.0178773
2001,10,4,-.0003936
2001,10,5,-.0041017
2001,10,8,.0072769
2001,10,9,.0013373
2001,10,10,-.0185173
2001,10,11,-.012632
2001,10,15,.0314609
2001,10,16,.0265542
2001,10,17,-.0081678
2001,10,18,.0090439
2001,10,19,.0262839
2001,10,22,.0186457
2001,10,23,-.0337736
2001,10,24,-.0094825
2001,10,25,.0077792
2001,10,26,.0058572
2001,10,29,.0145402
2001,10,30,.0133379
2001,10,31,-.0094973
2001,11,1,-.0125732
2001,11,5,-.0142045
2001,11,6,.0160498
2001,11,7,-.0134017
2001,11,8,-.0114436
2001,11,9,.0151242
2001,11,12,-.0105466
2001,11,13,-.009066
2001,11,14,.0057047
2001,11,16,.0145983
2001,11,19,.0200591
2001,11,20,.0015469
2001,11,21,.019273
2001,11,22,-.0040826
2001,11,23,.0098341
2001,11,26,-.0140355
2001,11,27,-.0073609
2001,11,28,.0208757
2001,11,29,.0014226
2001,11,30,-.004311
2001,12,3,-.0118649
2001,12,4,-.0060074
2001,12,5,-.0004269
2001,12,6,.0228257
2001,12,7,.0038346
2001,12,10,.0112546
2001,12,11,.0045153
2001,12,12,.0042464
2001,12,13,-.0009605
2001,12,14,-.0180278
2001,12,17,.0103223
2001,12,18,.0090871
2001,12,19,-.0034614
2001,12,20,-.0075958
2001,12,21,.0203201
2001,12,26,-.0045155
2001,12,27,-.0102806
2001,12,28,-.0180719
2002,1,2,.010085
2002,1,3,-.0053369
2002,1,4,-.0000161
2002,1,7,.0085311
2002,1,8,-.0030796
2002,1,9,.0084622
2002,1,10,.0053987
2002,1,11,.0165731
2002,1,14,.0141601
2002,1,15,.0063523
2002,1,16,.0175736
2002,1,17,.0024595
2002,1,18,.0168191
2002,1,21,.008094
2002,1,22,-.0045982
2002,1,23,-.0013911
2002,1,24,-.0000124
2002,1,28,-.0207181
2002,1,29,.0129663
2002,1,30,.0074768
2002,1,31,.0159196
2002,2,1,.0119672
2002,2,4,-.0079228
2002,2,5,.0112383
2002,2,6,.0111049
2002,2,7,-.0105362
2002,2,8,-.0027353
2002,2,13,.0029731
2002,2,14,.004784
2002,2,15,-.0005339
2002,2,18,-.0083624
2002,2,19,.008294
2002,2,20,.0080283
2002,2,21,-.0043111
2002,2,22,.0229775
2002,2,25,.0129309
2002,2,26,-.013056
2002,2,27,.0015006
2002,2,28,-.0077346
2002,3,1,-.0091334
2002,3,4,-.0010522
2002,3,5,.0067053
2002,3,6,-.0113632
2002,3,7,.005274
2002,3,8,.018015
2002,3,11,.0088624
2002,3,12,-.0076252
2002,3,13,.0042481
2002,3,14,.0116053
2002,3,15,.0112859
2002,3,18,.0036102
2002,3,19,-.0003251
2002,3,20,.0082645
2002,3,21,-.0057338
2002,3,22,-.0134073
2002,3,25,-.0114833
2002,3,26,.0126328
2002,3,27,.0084562
2002,3,28,-.0067295
2002,4,1,.0053047
2002,4,2,-.0066164
2002,4,3,-.0045516
2002,4,4,.0207616
2002,4,5,-.0047447
2002,4,8,.0050435
2002,4,9,-.0025542
2002,4,10,.0086938
2002,4,11,.0129228
2002,4,12,-.0021249
2002,4,15,-.0011282
2002,4,16,.0030545
2002,4,17,.0067116
2002,4,18,-.0024546
2002,4,19,.0073014
2002,4,22,.0024252
2002,4,23,-.0199523
2002,4,24,.0019309
2002,4,25,.0099415
2002,4,26,.0096691
2002,4,29,-.0064633
2002,4,30,-.0007192
2002,5,2,-.0096589
2002,5,3,-.0167356
2002,5,6,-.0295238
2002,5,7,-.0122688
2002,5,8,-.0072952
2002,5,9,-.0121223
2002,5,10,.0238572
2002,5,13,-.0088448
2002,5,14,.0088059
2002,5,15,-.0023024
2002,5,16,.0154371
2002,5,17,-.0048684
2002,5,20,-.0065575
2002,5,21,.0033429
2002,5,22,-.0028325
2002,5,23,.0027993
2002,5,24,.0064556
2002,5,27,-.001799
2002,5,28,-.0024562
2002,5,29,-.0029972
2002,5,31,.0054308
2002,6,3,-.0115299
2002,6,4,-.0046389
2002,6,5,-.0045968
2002,6,6,-.0036574
2002,6,7,.0015821
2002,6,10,.0115369
2002,6,11,-.01287
2002,6,12,.000084
2002,6,13,.0197718
2002,6,14,.008625
2002,6,17,-.0014546
2002,6,18,-.0045334
2002,6,19,.0033651
2002,6,20,.0045321
2002,6,21,-.0216058
2002,6,24,-.0174707
2002,6,25,.0179648
2002,6,26,.0055148
2002,6,27,-.0050148
2002,6,28,-.0041047
2002,7,1,-.0030471
2002,7,2,.0067209
2002,7,3,-.0063922
2002,7,4,.0163589
2002,7,5,-.0031522
2002,7,8,-.0045775
2002,7,10,-.0070955
2002,7,11,-.0115062
2002,7,12,-.0326087
2002,7,15,.0064727
2002,7,16,.0045044
2002,7,17,.0037068
2002,7,18,.0174569
2002,7,19,.0033295
2002,7,22,.0034955
2002,7,23,-.0016192
2002,7,24,.0002221
2002,7,25,.0187933
2002,7,26,-.0103343
2002,7,29,-.0149027
2002,7,30,-.0140731
2002,7,31,-.015242
2002,8,1,.0103525
2002,8,2,.011516
2002,8,5,.0034049
2002,8,6,.0009965
2002,8,7,.0163382
2002,8,8,.0043482
2002,8,9,-.0141674
2002,8,12,-.011611
2002,8,13,.0295016
2002,8,14,.010299
2002,8,15,.0012505
2002,8,16,-.0111154
2002,8,19,-.0023224
2002,8,20,-.004417
2002,8,21,-.0052797
2002,8,22,-.0230464
2002,8,23,.0146292
2002,8,26,-.0000637
2002,8,27,-.0041622
2002,8,28,.0000126
2002,8,29,-.0170345
2002,8,30,.0324511
2002,9,2,-.0138615
2002,9,3,-.0225962
2002,9,4,-.0075203
2002,9,5,.0130884
2002,9,6,-.0107205
2002,9,9,-.0036509
2002,9,10,-.0140827
2002,9,11,-.0044856
2002,9,12,-.0118122
2002,9,13,.0014581
2002,9,16,-.0026511
2002,9,17,-.0025916
2002,9,18,.0106131
2002,9,19,-.0053547
2002,9,20,-.0072077
2002,9,23,-.0204
2002,9,24,.0024311
2002,9,25,.0063606
2002,9,26,-.005129
2002,9,27,-.016684
2002,9,30,-.0102993
2002,10,1,.0179362
2002,10,2,-.0028467
2002,10,3,-.0113761
2002,10,4,.0281973
2002,10,7,.0052045
2002,10,8,-.0063453
2002,10,9,.0024478
2002,10,10,-.0124694
2002,10,11,-.010139
2002,10,14,.0074585
2002,10,15,-.021899
2002,10,16,-.0015189
2002,10,17,.0078973
2002,10,18,.0088474
2002,10,21,.0034923
2002,10,22,.0014511
2002,10,23,-.0043191
2002,10,24,-.0083498
2002,10,25,.0025163
2002,10,28,-.005729
2002,10,29,-.0000379
2002,10,30,.0051365
2002,10,31,-.0025308
2002,11,1,.010973
2002,11,4,.0037224
2002,11,5,.0021225
2002,11,6,-.0173791
2002,11,7,-.0073666
2002,11,8,-.0074179
2002,11,11,.0002846
2002,11,12,-.0095557
2002,11,13,.0141786
2002,11,14,.0083392
2002,11,18,.0049541
2002,11,19,.0201689
2002,11,20,-.0014286
2002,11,21,-.0054731
2002,11,22,-.0118459
2002,11,25,-.0187541
2002,11,26,.0101805
2002,11,27,.0052791
2002,11,28,.0073433
2002,11,29,-.0078782
2002,12,2,.0013779
2002,12,3,.0037311
2002,12,4,-.0025357
2002,12,5,-.0053843
2002,12,6,.0053065
2002,12,9,.0017152
2002,12,10,-.0006265
2002,12,11,.0107308
2002,12,12,.0032072
2002,12,13,.0112975
2002,12,16,.0116002
2002,12,17,.0120921
2002,12,18,.007932
2002,12,19,.0015698
2002,12,20,.0059225
2002,12,23,-.0001571
2002,12,26,.004447
2002,12,27,.0047184
2002,12,30,.0082964
2003,1,2,.013044
2003,1,3,.0046841
2003,1,6,.011928
2003,1,7,.0041332
2003,1,8,-.001588
2003,1,9,.0018861
2003,1,10,.0163464
2003,1,13,-.0132418
2003,1,14,.0108364
2003,1,15,-.0140622
2003,1,16,-.0004429
2003,1,17,-.0000986
2003,1,20,-.0100611
2003,1,21,-.0174204
2003,1,22,.0026933
2003,1,23,.0158934
2003,1,24,-.0075654
2003,1,27,-.0156864
2003,1,28,-.0001558
2003,1,29,.0043174
2003,1,30,-.0009785
2003,1,31,.016873
2003,2,3,-.0087998
2003,2,4,-.015651
2003,2,5,.0014792
2003,2,6,.0095682
2003,2,7,.0030128
2003,2,10,.0091923
2003,2,11,.0132081
2003,2,12,.0064158
2003,2,13,-.0044581
2003,2,14,.0050689
2003,2,17,.0173829
2003,2,18,.0115386
2003,2,19,-.0096344
2003,2,20,.0058378
2003,2,21,-.0094425
2003,2,24,.0186948
2003,2,25,.0137313
2003,2,26,.0075873
2003,2,27,.0068531
2003,2,28,-.0151362
2003,3,5,.0065578
2003,3,6,.014934
2003,3,7,.0029362
2003,3,10,-.0266015
2003,3,11,.0068691
2003,3,12,.0056192
2003,3,13,-.0198974
2003,3,14,-.0097759
2003,3,17,-.0072315
2003,3,18,-.0027783
2003,3,19,-.0145209
2003,3,20,-.0098016
2003,3,21,.0067053
2003,3,24,.0003707
2003,3,25,.0098602
2003,3,26,-.0038162
2003,3,27,.0014842
2003,3,28,.0103491
2003,3,31,-.0023313
2003,4,1,.0046659
2003,4,2,.0214225
2003,4,3,.0191845
2003,4,4,.0058537
2003,4,7,.0178657
2003,4,8,-.0081645
2003,4,9,-.0124771
2003,4,10,.0032108
2003,4,11,.0164472
2003,4,14,.0200267
2003,4,15,.0168129
2003,4,16,.0154454
2003,4,17,.0198644
2003,4,22,-.0108957
2003,4,23,-.0111212
2003,4,24,.0032942
2003,4,25,.0059087
2003,4,28,.0119033
2003,4,29,-.0085709
2003,4,30,.0045727
2003,5,2,-.0033262
2003,5,5,-.016901
2003,5,6,.0027495
2003,5,7,.0322689
2003,5,8,.0227464
2003,5,9,.0094033
2003,5,12,-.008355
2003,5,13,-.0145753
2003,5,14,.0071401
2003,5,15,-.0245746
2003,5,16,.0079554
2003,5,19,-.0119275
2003,5,20,-.0033125
2003,5,21,.0091734
2003,5,22,.0009676
2003,5,23,.0023072
2003,5,26,-.0138999
2003,5,27,-.0005569
2003,5,28,-.0041278
2003,5,29,.0203341
2003,5,30,-.0029836
2003,6,2,-.0060719
2003,6,3,.0114251
2003,6,4,.0143649
2003,6,5,.01544
2003,6,6,-.0077365
2003,6,9,.01065
2003,6,10,-.0090957
2003,6,11,.0030548
2003,6,12,-.0006715
2003,6,13,-.0081183
2003,6,16,.007383
2003,6,17,-.0023684
2003,6,18,-.001758
2003,6,20,-.0057014
2003,6,23,-.0115431
2003,6,24,-.004691
2003,6,25,-.0129147
2003,6,26,-.012183
2003,6,27,.0057438
2003,6,30,.010416
2003,7,1,.0158781
2003,7,2,.0099624
2003,7,3,-.0093109
2003,7,4,-.0104395
2003,7,7,-.0013395
2003,7,8,-.0098135
2003,7,10,-.0027054
2003,7,11,-.0094143
2003,7,14,.0125392
2003,7,15,-.0050683
2003,7,16,.0005244
2003,7,17,.0034528
2003,7,18,.0025695
2003,7,21,-.0025924
2003,7,22,.0049928
2003,7,23,-.0161408
2003,7,24,.0004444
2003,7,25,-.0087489
2003,7,28,-.0144241
2003,7,29,-.0090218
2003,7,30,-.0080578
2003,7,31,-.0128669
2003,8,1,-.010613
2003,8,4,-.011524
2003,8,5,.0123825
2003,8,6,-.0041207
2003,8,7,.0247193
2003,8,8,-.0039893
2003,8,11,.0038908
2003,8,12,-.0017022
2003,8,13,-.0007747
2003,8,14,-.0000846
2003,8,15,-.0075556
2003,8,18,-.0036728
2003,8,19,.0030073
2003,8,20,.0101207
2003,8,21,.0033904
2003,8,22,.0072948
2003,8,25,.002081
2003,8,26,.017938
2003,8,27,-.0128758
2003,8,28,-.0127143
2003,8,29,-.0096877
2003,9,1,-.0003947
2003,9,2,-.0121569
2003,9,3,-.0109486
2003,9,4,.0034119
2003,9,5,.0224337
2003,9,8,.0041593
2003,9,9,.0154471
2003,9,10,.0126685
2003,9,11,.0141113
2003,9,12,-.0026266
2003,9,15,-.0026785
2003,9,16,-.0019577
2003,9,17,.0047447
2003,9,18,-.0196871
2003,9,19,-.0266834
2003,9,22,-.0278408
2003,9,23,.0224262
2003,9,24,.004904
2003,9,25,-.0062665
2003,9,26,.0055592
2003,9,29,-.0012377
2003,9,30,.0151251
2003,10,1,-.0089667
2003,10,2,-.0097874
2003,10,3,-.003934
2003,10,6,.0085907
2003,10,7,.0075563
2003,10,8,.0017352
2003,10,9,.0014578
2003,10,10,.0087122
2003,10,13,-.0051723
2003,10,14,.0083296
2003,10,15,-.0086832
2003,10,16,.0011867
2003,10,17,.0054117
2003,10,20,.0114656
2003,10,21,.0131971
2003,10,22,.0103373
2003,10,23,-.0115895
2003,10,24,-.0123386
2003,10,27,-.0280799
2003,10,28,.0099887
2003,10,29,-.0032606
2003,10,30,-.0046396
2003,10,31,-.0026591
2003,11,3,.0179729
2003,11,4,-.0043801
2003,11,5,-.0101099
2003,11,6,-.004316
2003,11,7,-.0044055
2003,11,10,-.0090453
2003,11,11,.0013247
2003,11,12,.0085352
2003,11,13,-.0051396
2003,11,14,.0124422
2003,11,17,-.0017073
2003,11,18,-.0074894
2003,11,19,-.0012095
2003,11,20,.0124404
2003,11,21,.0028849
2003,11,24,.0211364
2003,11,25,.004122
2003,11,26,.0003997
2003,11,27,.0216011
2003,11,28,.0015641
2003,12,1,.0016797
2003,12,2,.0066872
2003,12,3,-.0173024
2003,12,4,-.0088234
2003,12,5,.0144522
2003,12,8,.0125635
2003,12,9,.0086611
2003,12,10,.000846
2003,12,11,.0102497
2003,12,12,-.0382075
2003,12,15,-.0185309
2003,12,16,-.0074872
2003,12,17,.0213475
2003,12,18,-.0049358
2003,12,19,-.0068532
2003,12,22,.0131249
2003,12,23,-.0007858
2003,12,26,.0179814
2003,12,29,.0069673
2003,12,30,.0016249
2004,1,2,.0086976
2004,1,5,.0106652
2004,1,6,-.0169805
2004,1,7,-.0189957
2004,1,8,-.0094272
2004,1,9,.0247841
2004,1,12,.0054916
2004,1,13,.0017076
2004,1,14,.0009281
2004,1,15,-.002866
2004,1,16,-.0047744
2004,1,19,.0054356
2004,1,20,-.0025997
2004,1,21,.0075647
2004,1,22,-.0132169
2004,1,23,.0022708
2004,1,26,.0034727
2004,1,27,.0161392
2004,1,28,.0125901
2004,1,29,-.0239995
2004,1,30,-.0157655
2004,2,2,-.004378
2004,2,3,.0165749
2004,2,4,-.0196434
2004,2,5,-.0186502
2004,2,6,.0104103
2004,2,9,-.0062511
2004,2,10,-.0016551
2004,2,11,.0234491
2004,2,12,-.0086493
2004,2,13,-.0079608
2004,2,16,.0017433
2004,2,17,-.0122171
2004,2,18,-.0070902
2004,2,19,-.0209219
2004,2,20,.0107401
2004,2,25,.0064263
2004,2,26,.0166796
2004,2,27,.0053365
2004,3,1,.0042515
2004,3,2,.0190238
2004,3,3,.0188395
2004,3,4,-.0096022
2004,3,5,.0169714
2004,3,8,.0127773
2004,3,9,.0033716
2004,3,10,-.0174201
2004,3,11,-.0150384
2004,3,12,.0211256
2004,3,15,.0040947
2004,3,16,.0092845
2004,3,17,-.0180744
2004,3,18,-.0027165
2004,3,19,-.0079862
2004,3,22,-.0023321
2004,3,23,-.014658
2004,3,24,.0020721
2004,3,25,.0045784
2004,3,26,.0107042
2004,3,29,-.0079624
2004,3,30,.0017821
2004,3,31,.0024097
2004,4,1,.0053365
2004,4,2,.001645
2004,4,5,.0034112
2004,4,6,-.0017678
2004,4,7,-.0095517
2004,4,8,.022465
2004,4,12,.0221304
2004,4,13,.0005306
2004,4,14,.0092609
2004,4,15,-.0211924
2004,4,16,-.0012816
2004,4,19,-.0077753
2004,4,20,-.0046287
2004,4,22,-.0086829
2004,4,23,.0123564
2004,4,26,.0037962
2004,4,27,.0135909
2004,4,28,-.0021773
2004,4,29,-.0180903
2004,4,30,.0111914
2004,5,3,-.0134562
2004,5,4,.0114387
2004,5,5,-.0001607
2004,5,6,-.0227031
2004,5,7,-.0319904
2004,5,10,-.0345582
2004,5,11,.0170689
2004,5,12,-.0228663
2004,5,13,-.0194548
2004,5,14,.0063894
2004,5,17,-.0040307
2004,5,18,-.001156
2004,5,19,-.007696
2004,5,20,-.0263619
2004,5,21,-.0104474
2004,5,24,.0089394
2004,5,25,-.0031475
2004,5,26,.0044273
2004,5,27,.0298046
2004,5,28,.0032845
2004,5,31,-.0002175
2004,6,1,-.0018779
2004,6,2,.016055
2004,6,3,-.0084441
2004,6,4,.0223391
2004,6,7,.0070153
2004,6,8,-.0145628
2004,6,9,.0041106
2004,6,11,-.0054542
2004,6,14,-.0063529
2004,6,15,.0128877
2004,6,16,.0112784
2004,6,17,.0003192
2004,6,18,-.0024085
2004,6,21,.0008701
2004,6,22,.0078185
2004,6,23,.0124411
2004,6,24,-.0067231
2004,6,25,-.0059617
2004,6,28,.0050918
2004,6,29,.0175086
2004,6,30,.0064419
2004,7,1,.0045485
2004,7,2,.0257296
2004,7,5,.0051213
2004,7,6,.0037009
2004,7,7,-.0023608
2004,7,8,-.0198593
2004,7,12,.0164262
2004,7,13,.0064252
2004,7,14,.00405
2004,7,15,-.0033574
2004,7,16,.004217
2004,7,19,.0001335
2004,7,20,.0128382
2004,7,21,.0045806
2004,7,22,.0183526
2004,7,23,-.0032039
2004,7,26,-.0093426
2004,7,27,.0108676
2004,7,28,.0188243
2004,7,29,.0048954
2004,7,30,.0063318
2004,8,2,.0168931
2004,8,3,-.0036151
2004,8,4,-.0100808
2004,8,5,-.0203227
2004,8,6,.0201349
2004,8,9,-.0098079
2004,8,10,-.0022523
2004,8,11,-.0033162
2004,8,12,.0016717
2004,8,13,.0041667
2004,8,16,.0090601
2004,8,17,.0003904
2004,8,18,-.0011356
2004,8,19,-.0027365
2004,8,20,.0084831
2004,8,23,.0053056
2004,8,24,.0059651
2004,8,25,-.003565
2004,8,26,.0054989
2004,8,27,.0023042
2004,8,30,.0245405
2004,8,31,-.0130685
2004,9,1,-.0050023
2004,9,2,.006544
2004,9,3,.0087994
2004,9,6,-.0070498
2004,9,8,-.0023959
2004,9,9,-.0120193
2004,9,10,-.0104354
2004,9,13,-.0116802
2004,9,14,.0062626
2004,9,15,.0115498
2004,9,16,.0215481
2004,9,17,.0033718
2004,9,20,-.0003569
2004,9,21,-.0022729
2004,9,22,-.0057562
2004,9,23,.0111751
2004,9,24,.0024232
2004,9,27,.014743
2004,9,28,.0081094
2004,9,29,-.0129503
2004,9,30,-.0084843
2004,10,1,-.0170331
2004,10,4,.0094888
2004,10,5,.0106387
2004,10,6,.0018641
2004,10,7,.0009012
2004,10,8,-.0128416
2004,10,11,.0033258
2004,10,13,-.0054704
2004,10,14,-.0085071
2004,10,15,-.0004366
2004,10,18,-.003516
2004,10,19,-.0161745
2004,10,20,.005889
2004,10,21,-.0119111
2004,10,22,-.0098217
2004,10,25,-.00827
2004,10,26,.015399
2004,10,27,.004039
2004,10,28,-.0065673
2004,10,29,-.0011467
2004,11,1,.0049078
2004,11,3,.0113733
2004,11,4,-.0035332
2004,11,5,-.0086834
2004,11,8,-.0020321
2004,11,9,.0041939
2004,11,10,-.0083628
2004,11,11,.0090299
2004,11,12,.0284919
2004,11,16,.003068
2004,11,17,.0044193
2004,11,18,.0027636
2004,11,19,.0104904
2004,11,22,.0176902
2004,11,23,.0028267
2004,11,24,-.0053204
2004,11,25,.0078905
2004,11,26,-.0047336
2004,11,29,-.0008035
2004,11,30,.0137278
2004,12,1,-.0020126
2004,12,2,.0000954
2004,12,3,.0166329
2004,12,6,-.0137452
2004,12,7,-.0398731
2004,12,8,-.0107038
2004,12,9,-.0084995
2004,12,10,.0032285
2004,12,13,.005835
2004,12,14,-.0064468
2004,12,15,.0181525
2004,12,16,.0050111
2004,12,17,.0018964
2004,12,20,-.0031319
2004,12,21,-.0107265
2004,12,22,-.0027358
2004,12,23,-.0027284
2004,12,27,.0122113
2004,12,28,-.0032194
2004,12,29,.0049295
2004,12,30,.0013015
2005,1,3,-.0147562
2005,1,4,.0033658
2005,1,5,.0014467
2005,1,6,-.0085057
2005,1,7,.0069753
2005,1,10,-.0147236
2005,1,11,.0025016
2005,1,12,.0021869
2005,1,13,-.0031395
2005,1,14,-.0097727
2005,1,17,-.0053032
2005,1,18,-.0084738
2005,1,19,.0051673
2005,1,20,-.0133185
2005,1,21,.0025397
2005,1,24,.0057918
2005,1,26,.0168928
2005,1,27,-.0059526
2005,1,28,-.0065358
2005,1,31,.0035143
2005,2,1,-.0197491
2005,2,2,-.0008594
2005,2,3,.0180608
2005,2,4,.0126302
2005,2,9,.0005742
2005,2,10,.0027656
2005,2,11,.0121572
2005,2,14,-.0081907
2005,2,15,-.0072226
2005,2,16,.0021102
2005,2,17,.0084324
2005,2,18,-.0037024
2005,2,21,-.0027776
2005,2,22,-.0195008
2005,2,23,-.0051758
2005,2,24,.0007774
2005,2,25,-.0031567
2005,2,28,.0077903
2005,3,1,-.0103171
2005,3,2,.005618
2005,3,3,-.0108422
2005,3,4,-.0130458
2005,3,7,-.0036246
2005,3,8,.003032
2005,3,9,.0003183
2005,3,10,.021921
2005,3,11,-.0072123
2005,3,14,-.0043121
2005,3,15,-.0065556
2005,3,16,.01121
2005,3,17,.0035573
2005,3,18,.0032153
2005,3,21,.0061964
2005,3,22,-.0219782
2005,3,23,.0067899
2005,3,24,-.0084288
2005,3,28,.0015847
2005,3,29,.015289
2005,3,30,.0095462
2005,3,31,-.0037386
2005,4,1,.0106093
2005,4,4,-.0061305
2005,4,5,.0177128
2005,4,6,-.002625
2005,4,7,.0026835
2005,4,8,-.009995
2005,4,11,-.0039217
2005,4,12,.0180232
2005,4,13,.0162774
2005,4,14,-.0051657
2005,4,15,-.0063472
2005,4,18,-.0023648
2005,4,19,.0129722
2005,4,20,.0054967
2005,4,22,.0051725
2005,4,25,-.0025278
2005,4,26,.0076089
2005,4,27,.0042324
2005,4,28,-.0110945
2005,4,29,.0052067
2005,5,2,.0009164
2005,5,3,.0034145
2005,5,4,.0150801
2005,5,5,.0061929
2005,5,6,-.0090986
2005,5,9,.0115948
2005,5,10,-.0050233
2005,5,11,.0108491
2005,5,12,.0104143
2005,5,13,-.0117769
2005,5,16,.0036226
2005,5,17,.0006409
2005,5,18,.0036066
2005,5,19,.0093814
2005,5,20,.0003194
2005,5,23,.0024457
2005,5,24,-.0041387
2005,5,25,.0056464
2005,5,27,.0167309
2005,5,30,-.0081922
2005,5,31,-.0066114
2005,6,1,.0026738
2005,6,2,.0052098
2005,6,3,-.0120755
2005,6,6,-.0195559
2005,6,7,-.002067
2005,6,8,-.0039235
2005,6,9,-.0044691
2005,6,10,.0115254
2005,6,13,.00371
2005,6,14,.0050492
2005,6,15,-.0048768
2005,6,16,.000781
2005,6,17,.0053195
2005,6,20,.0056822
2005,6,21,.0063756
2005,6,22,-.0047771
2005,6,23,-.0178827
2005,6,24,.0150757
2005,6,27,.0029309
2005,6,28,-.0108111
2005,6,29,.0056579
2005,6,30,.0035717
2005,7,1,-.0033974
2005,7,4,-.0047357
2005,7,5,-.0113279
2005,7,6,-.0164274
2005,7,7,.0051646
2005,7,8,-.0105387
2005,7,11,.0200915
2005,7,12,.009829
2005,7,13,-.0048252
2005,7,14,.0078963
2005,7,15,-.0131892
2005,7,18,-.0126241
